customer_id,gender,customer_name,city,state_code,state_name,zip_code,country,birthday,continent,age,age_group
1866870,Male,Howard Cooper,New York,NY,New York,10019,United States,1950-01-12,North America,74,65 - ~
1875792,Male,Raymond Whitehurst,New York,NY,New York,10019,United States,1995-02-08,North America,29,18 - 34
1984759,Male,Paco Villaseñor,New York,NY,New York,10019,United States,1980-07-17,North America,44,35 - 49
1537589,Male,Edward Hunter,New York,NY,New York,10021,United States,1955-06-28,North America,69,65 - ~
1268096,Male,Donald White,New York,NY,New York,10022,United States,1995-10-12,North America,29,18 - 34
1632235,Male,Matthew Fasano,New York,NY,New York,10022,United States,1991-10-23,North America,33,18 - 34
1653179,Male,Michael Dolph,New York,NY,New York,10022,United States,1970-08-12,North America,54,50 - 64
1764577,Male,Daniel Wilder,New York,NY,New York,10022,United States,1971-11-27,North America,53,50 - 64
1780669,Male,Herbert Petersen,New York,NY,New York,10023,United States,1969-12-06,North America,55,50 - 64
1926326,Male,Algernon Mercier,New York,NY,New York,10023,United States,1936-01-10,North America,88,65 - ~
1775819,Male,Donald Cornelius,New York,NY,New York,10025,United States,1963-05-15,North America,61,50 - 64
2054967,Male,Erik Johansen,New York,NY,New York,10025,United States,1959-08-24,North America,65,Undefined
1687668,Female,Rosalind Rivera,New York,NY,New York,10029,United States,1998-12-16,North America,26,18 - 34
1845277,Male,Justin Stanford,New York,NY,New York,10029,United States,1995-07-18,North America,29,18 - 34
1907334,Male,Ostoja Pavicic,New York,NY,New York,10029,United States,1951-04-12,North America,73,65 - ~
1542311,Female,Susan Jaques,New York,NY,New York,10031,United States,1965-05-18,North America,59,50 - 64
1602496,Male,Thomas Franklin,New York,NY,New York,10031,United States,1999-01-03,North America,25,18 - 34
1461845,Female,Ana Harter,New York,NY,New York,10036,United States,1992-05-17,North America,32,18 - 34
1835239,Male,Wilfredo Jones,New York,NY,New York,10036,United States,1955-07-30,North America,69,65 - ~
1909470,Female,Felicienne Roussel,New York,NY,New York,10036,United States,1941-10-28,North America,83,65 - ~
1999333,Female,Mateja Cindric,New York,NY,New York,10036,United States,2000-04-24,North America,24,18 - 34
2076798,Male,Ali Smith,New York,NY,New York,10036,United States,1990-03-07,North America,34,18 - 34
1417165,Male,Ricardo Lindsay,New York,NY,New York,10038,United States,1946-06-26,North America,78,65 - ~
1801726,Male,Ralph Clark,New York,NY,New York,10038,United States,1960-11-16,North America,64,50 - 64
1870033,Female,Lynn Bierman,New York,NY,New York,10038,United States,1951-04-24,North America,73,65 - ~
1291961,Female,Susan Delacruz,New York,NY,New York,10048,United States,1965-02-06,North America,59,50 - 64
1476648,Male,Matthew Mills,Manhattan,NY,New York,10107,United States,1991-09-05,North America,33,18 - 34
1463149,Male,Timothy Ryan,Staten Island,NY,New York,10301,United States,1977-11-07,North America,47,35 - 49
1994181,Male,Harri Seppälä,Staten Island,NY,New York,10301,United States,1981-05-06,North America,43,35 - 49
2006486,Female,Sara Bruland,Staten Island,NY,New York,10301,United States,1972-10-11,North America,52,50 - 64
1223275,Male,Jay Holmes,Staten Island,NY,New York,10312,United States,1981-08-05,North America,43,35 - 49
1398957,Male,Mark Gallo,Staten Island,NY,New York,10314,United States,2000-05-20,North America,24,18 - 34
1691988,Male,Bruno Davis,Staten Island,NY,New York,10314,United States,1997-08-04,North America,27,18 - 34
1789966,Female,Deann Manning,Staten Island,NY,New York,10314,United States,1979-01-03,North America,45,35 - 49
1917684,Female,Jana Kr�žková,Bronx,NY,New York,10455,United States,1938-07-04,North America,86,65 - ~
1751091,Female,Marybeth Kelly,Bronx,NY,New York,10458,United States,1991-06-30,North America,33,18 - 34
1387753,Female,Pricilla Elliott,Bronx,NY,New York,10461,United States,1941-03-01,North America,83,65 - ~
1451546,Male,Donnie Jones,Bronx,NY,New York,10464,United States,1986-10-29,North America,38,35 - 49
1667950,Male,Alvin Chesley,Bronx,NY,New York,10467,United States,1963-01-15,North America,61,50 - 64
1884026,Male,David White,Bronx,NY,New York,10467,United States,1938-05-16,North America,86,65 - ~
1484053,Female,Mary Williams,Armonk Village,NY,New York,10504,United States,1961-01-07,North America,63,50 - 64
1511494,Female,Vera McClinton,Armonk Village,NY,New York,10504,United States,1985-04-16,North America,39,35 - 49
1806153,Male,William Ward,Armonk Village,NY,New York,10504,United States,2001-05-18,North America,23,18 - 34
1334387,Male,Kyle Valentine,Chappaqua,NY,New York,10514,United States,1941-04-04,North America,83,65 - ~
1230732,Male,Albert Pereyra,Elmsford,NY,New York,10523,United States,2001-11-03,North America,23,18 - 34
1305530,Male,Ken Bullock,Elmsford,NY,New York,10523,United States,1954-10-16,North America,70,65 - ~
1443446,Male,Dennis Moldenhauer,Elmsford,NY,New York,10523,United States,1941-10-06,North America,83,65 - ~
1530958,Female,Anne Whitacre,Elmsford,NY,New York,10523,United States,1952-09-16,North America,72,65 - ~
1559552,Female,Dora Fauntleroy,Elmsford,NY,New York,10523,United States,1938-03-21,North America,86,65 - ~
1571169,Male,Nicholas Moore,Elmsford,NY,New York,10523,United States,1951-11-17,North America,73,65 - ~
1678602,Male,Chris Jenkins,Elmsford,NY,New York,10523,United States,1938-07-21,North America,86,65 - ~
1686889,Male,Mark Hutcheson,Elmsford,NY,New York,10523,United States,1998-09-01,North America,26,18 - 34
1734698,Male,Peter Omalley,Elmsford,NY,New York,10523,United States,1958-01-09,North America,66,65 - ~
1896531,Male,Harold Vang,Peekskill,NY,New York,10566,United States,1982-04-07,North America,42,35 - 49
1476834,Female,Justine Keith,Pleasantville,NY,New York,10570,United States,1980-04-16,North America,44,35 - 49
1273533,Male,Jose Thomas,Tarrytown,NY,New York,10591,United States,1980-10-15,North America,44,35 - 49
2044281,Female,Marie Rybková,Tarrytown,NY,New York,10591,United States,1986-08-08,North America,38,35 - 49
1202659,Female,Judith James,White Plains,NY,New York,10601,United States,1982-07-14,North America,42,35 - 49
1242018,Female,Corinna Meaney,White Plains,NY,New York,10601,United States,1980-08-18,North America,44,35 - 49
1276578,Female,Leigh Shaner,White Plains,NY,New York,10601,United States,1970-06-08,North America,54,50 - 64
1311207,Male,Michael Thompson,White Plains,NY,New York,10601,United States,1968-11-26,North America,56,50 - 64
1686257,Female,Amanda Hays,Tuckahoe,NY,New York,10707,United States,1996-02-22,North America,28,18 - 34
1481150,Male,Bradley Cambell,Suffern,NY,New York,10901,United States,1935-05-26,North America,89,65 - ~
1891992,Male,Larry Cooper,Chester,NY,New York,10918,United States,1940-02-25,North America,84,65 - ~
1405663,Female,Christina Lentz,Congers,NY,New York,10920,United States,1975-04-03,North America,49,35 - 49
1250940,Female,Ellen Wright,Goshen,NY,New York,10924,United States,1952-05-25,North America,72,65 - ~
1430321,Male,Joseph Ostlund,Goshen,NY,New York,10924,United States,1979-04-28,North America,45,35 - 49
1877054,Female,Tommie Fannin,Goshen,NY,New York,10924,United States,1940-05-18,North America,84,65 - ~
1861686,Female,Henrietta Kinlaw,Greenwood Lake,NY,New York,10925,United States,1948-11-15,North America,76,65 - ~
1699027,Male,Arturo Fox,Monsey,NY,New York,10952,United States,1935-07-13,North America,89,65 - ~
1702039,Female,Whitney Deangelis,Monsey,NY,New York,10952,United States,1970-10-28,North America,54,50 - 64
2064256,Female,Barbara Adamska,Monsey,NY,New York,10952,United States,1963-05-25,North America,61,50 - 64
1578249,Female,Cora Moss,Orangeburg,NY,New York,10962,United States,1996-04-05,North America,28,18 - 34
1633217,Male,Cristopher Mercurio,Sloatsburg,NY,New York,10974,United States,1983-07-28,North America,41,35 - 49
1351815,Female,Miriam Beck,Spring Valley,NY,New York,10977,United States,1988-04-26,North America,36,35 - 49
2022288,Male,Branko Ríos,Spring Valley,NY,New York,10977,United States,1961-04-01,North America,63,50 - 64
1251782,Female,Gwendolyn Kruse,Warwick,NY,New York,10990,United States,1951-01-19,North America,73,65 - ~
1365840,Male,Shawn Pierre,West Nyack,NY,New York,10994,United States,1967-03-06,North America,57,50 - 64
1390049,Female,Laura Brown,West Nyack,NY,New York,10994,United States,1995-10-15,North America,29,18 - 34
1390213,Male,John Jenkins,West Nyack,NY,New York,10994,United States,1948-07-17,North America,76,65 - ~
1451466,Female,Maria Paddock,West Nyack,NY,New York,10994,United States,1975-12-04,North America,49,35 - 49
1536966,Male,Ricky Corbett,West Nyack,NY,New York,10994,United States,1960-09-01,North America,64,50 - 64
1959272,Female,Laurette Sicard,West Nyack,NY,New York,10994,United States,1981-08-22,North America,43,35 - 49
1583170,Male,Arnold Ross,Floral Park,NY,New York,11001,United States,1970-05-15,North America,54,50 - 64
2033268,Female,Jana Men�íková,Floral Park,NY,New York,11001,United States,1998-01-19,North America,26,18 - 34
1486024,Male,Bobby Jenkins,Great Neck,NY,New York,11021,United States,1942-08-18,North America,82,65 - ~
1223048,Female,Lynn Lowe,Long Island City,NY,New York,11101,United States,1973-04-01,North America,51,50 - 64
1648240,Male,Thomas Woods,Long Island City,NY,New York,11101,United States,1984-02-24,North America,40,35 - 49
1940053,Male,Martin Nikolic,Long Island City,NY,New York,11101,United States,1969-04-27,North America,55,50 - 64
1796733,Female,Staci Warren,Queens,NY,New York,11103,United States,1994-08-15,North America,30,18 - 34
1941728,Male,Markus Järnefelt,Queens,NY,New York,11103,United States,1950-07-20,North America,74,65 - ~
1944572,Male,Blake Bodenwieser,Brooklyn,NY,New York,11204,United States,1954-10-30,North America,70,65 - ~
1382192,Female,Nora Jones,Brooklyn,NY,New York,11206,United States,2000-09-25,North America,24,18 - 34
1583892,Male,Christian Ferrell,Brooklyn,NY,New York,11206,United States,1969-11-29,North America,55,50 - 64
1412783,Female,June McBride,Brooklyn,NY,New York,11212,United States,1948-06-14,North America,76,65 - ~
1516885,Female,Linda Davis,Brooklyn,NY,New York,11223,United States,1954-11-23,North America,70,65 - ~
1205636,Male,Rick Bass,Brooklyn,NY,New York,11226,United States,1966-02-24,North America,58,50 - 64
1338272,Female,Sheryl Martin,Brooklyn,NY,New York,11226,United States,1995-07-08,North America,29,18 - 34
1736536,Female,Mary Larosa,Brooklyn,NY,New York,11227,United States,1969-01-05,North America,55,50 - 64
1883981,Female,Pearlie Rice,Brooklyn,NY,New York,11235,United States,1987-04-20,North America,37,35 - 49
1319231,Female,Julie Wilson,Flushing,NY,New York,11354,United States,1944-04-10,North America,80,65 - ~
1235189,Female,Carolyn Fray,Whitestone,NY,New York,11357,United States,1966-12-03,North America,58,50 - 64
1251398,Male,Joseph Moore,Whitestone,NY,New York,11357,United States,1967-07-26,North America,57,50 - 64
1294899,Male,Zachery Graves,Whitestone,NY,New York,11357,United States,1973-07-18,North America,51,50 - 64
1767377,Male,Richard Allen,Whitestone,NY,New York,11357,United States,1998-06-18,North America,26,18 - 34
1785853,Female,Minnie Arend,Whitestone,NY,New York,11357,United States,1983-07-24,North America,41,35 - 49
2061563,Male,Gabriel Larsen,Whitestone,NY,New York,11357,United States,1983-02-18,North America,41,35 - 49
1761462,Male,Elvis Campbell,Bayside,NY,New York,11361,United States,1963-10-24,North America,61,50 - 64
1880784,Female,Jody Summer,Forest Hills,NY,New York,11375,United States,1997-08-15,North America,27,18 - 34
1684677,Female,Diane Allen,Queens,NY,New York,11418,United States,1977-06-29,North America,47,35 - 49
2065362,Female,Tindra Bergström,Queens,NY,New York,11418,United States,1998-11-19,North America,26,18 - 34
1549964,Female,Maria Kumar,South Ozone Park,NY,New York,11420,United States,1984-10-07,North America,40,35 - 49
1765346,Female,Mildred Allen,South Ozone Park,NY,New York,11420,United States,1960-01-16,North America,64,50 - 64
1929786,Male,Juhani Sundqvist,Queens,NY,New York,11430,United States,1957-04-19,North America,67,65 - ~
1415385,Female,Joyce Delaney,Jamaica,NY,New York,11432,United States,1962-07-15,North America,62,50 - 64
1259633,Female,Mary Lucus,Mineola,NY,New York,11501,United States,1981-12-11,North America,43,35 - 49
1262470,Male,Gary Moyer,Mineola,NY,New York,11501,United States,1960-02-03,North America,64,50 - 64
1887539,Female,May Vincent,Mineola,NY,New York,11501,United States,1979-04-22,North America,45,35 - 49
1605063,Male,William Barbara,Freeport,NY,New York,11520,United States,1976-04-02,North America,48,35 - 49
1228153,Female,Yolanda Parris,Garden City,NY,New York,11530,United States,1986-09-07,North America,38,35 - 49
1279867,Female,Raven Hancock,Garden City,NY,New York,11530,United States,1937-08-10,North America,87,65 - ~
1310493,Male,Ralph Sperry,Garden City,NY,New York,11530,United States,1951-05-18,North America,73,65 - ~
1350819,Female,Anna London,Garden City,NY,New York,11530,United States,1955-10-18,North America,69,65 - ~
1407578,Female,Usha Bedard,Garden City,NY,New York,11530,United States,1986-11-22,North America,38,35 - 49
1481250,Male,Buddy Hewitt,Garden City,NY,New York,11530,United States,1989-04-07,North America,35,35 - 49
1514909,Female,Terra Doyle,Garden City,NY,New York,11530,United States,1965-12-16,North America,59,50 - 64
1621680,Female,Christine Blumer,Garden City,NY,New York,11530,United States,1970-07-31,North America,54,50 - 64
1633676,Female,Sandi Simpson,Garden City,NY,New York,11530,United States,1961-04-15,North America,63,50 - 64
1745187,Male,Arthur Grady,Garden City,NY,New York,11530,United States,1960-01-21,North America,64,50 - 64
1748682,Male,Bernard Sutphin,Garden City,NY,New York,11530,United States,1986-06-20,North America,38,35 - 49
1757948,Female,Margaret Purdy,Garden City,NY,New York,11530,United States,1948-10-31,North America,76,65 - ~
1814002,Female,Mayra Mohr,Garden City,NY,New York,11530,United States,1952-10-01,North America,72,65 - ~
1870226,Male,Ty Jones,Garden City,NY,New York,11530,United States,1936-05-15,North America,88,65 - ~
1875566,Female,Clyde Lopez,Garden City,NY,New York,11530,United States,1968-04-25,North America,56,50 - 64
1920351,Female,Katrin Vogt,Garden City,NY,New York,11530,United States,1948-09-06,North America,76,65 - ~
1967407,Male,Harri Salmela,Garden City,NY,New York,11530,United States,1977-03-22,North America,47,35 - 49
2010411,Male,Zack Fransson,Garden City,NY,New York,11530,United States,1939-09-04,North America,85,65 - ~
2098140,Male,Leonardo Murray,Garden City,NY,New York,11530,United States,1986-11-11,North America,38,35 - 49
1713595,Male,Bobby Ritenour,Hempstead,NY,New York,11550,United States,1940-11-07,North America,84,65 - ~
1476967,Male,Elden Brown,Roslyn,NY,New York,11576,United States,1984-02-03,North America,40,35 - 49
1771836,Female,Jessica Scott,Roslyn,NY,New York,11576,United States,1955-06-08,North America,69,65 - ~
1491175,Female,Martine Engles,Westbury,NY,New York,11590,United States,1940-03-06,North America,84,65 - ~
1589671,Male,Bobby Barrow,Westbury,NY,New York,11590,United States,1992-02-29,North America,32,18 - 34
1661465,Female,Lucille Hines,Westbury,NY,New York,11590,United States,1943-05-01,North America,81,65 - ~
1962740,Female,Vesna Antunovic,Hicksville,NY,New York,11612,United States,1949-08-18,North America,75,65 - ~
1903707,Male,Moises Dodd,Queens,NY,New York,11693,United States,1944-04-01,North America,80,65 - ~
1351006,Male,Lyle Hernandez,Bethpage,NY,New York,11714,United States,1973-07-05,North America,51,50 - 64
1908686,Female,Heike Ostermann,Bethpage,NY,New York,11714,United States,1990-07-25,North America,34,18 - 34
1412880,Female,Cheri Baxter,Bohemia,NY,New York,11716,United States,1969-12-26,North America,55,50 - 64
2038328,Female,Sigrid Aasheim,Bohemia,NY,New York,11716,United States,1973-05-22,North America,51,50 - 64
1692200,Male,Paul Todd,Brentwood,NY,New York,11717,United States,1944-02-03,North America,80,65 - ~
1632278,Female,Helen Carr,Deerpark,NY,New York,11729,United States,1958-04-11,North America,66,65 - ~
1958936,Male,Rasmus Kristiansen,Deerpark,NY,New York,11729,United States,1961-05-25,North America,63,50 - 64
1241547,Female,Nora Jared,Farmingdale,NY,New York,11735,United States,1972-12-28,North America,52,50 - 64
2067371,Female,Tereza Ivanovic,Farmingdale,NY,New York,11735,United States,1952-12-13,North America,72,65 - ~
2094190,Male,Cencio Ruelas,Farmingdale,NY,New York,11735,United States,1947-03-26,North America,77,65 - ~
1427869,Male,Wyatt Holquin,Huntington,NY,New York,11743,United States,1946-11-06,North America,78,65 - ~
1635734,Female,Gwen Crist,Huntington,NY,New York,11743,United States,1953-10-23,North America,71,65 - ~
1934436,Male,Nicolash Cunha,Huntington,NY,New York,11743,United States,1993-01-08,North America,31,18 - 34
2044188,Male,Drago Klobucar,Huntington,NY,New York,11743,United States,1949-12-30,North America,75,65 - ~
1457500,Male,Donald Hull,Levittown,NY,New York,11756,United States,1954-01-25,North America,70,65 - ~
1457037,Male,Larry Kelley,Port Jefferson Stati,NY,New York,11776,United States,1942-01-09,North America,82,65 - ~
1481042,Male,Steve Martinez,Port Jefferson Stati,NY,New York,11776,United States,1996-07-01,North America,28,18 - 34
1373593,Male,Omar Valencia,Sayville,NY,New York,11782,United States,1956-06-27,North America,68,65 - ~
1866451,Male,Jeremiah Bruce,Sayville,NY,New York,11782,United States,1956-10-07,North America,68,65 - ~
1773829,Female,Kathleen Satterfield,Smithtown,NY,New York,11787,United States,1944-05-13,North America,80,65 - ~
1741678,Male,Michael Turner,Riverhead,NY,New York,11901,United States,1986-08-10,North America,38,35 - 49
1225213,Female,Debra Collier,Cutchogue,NY,New York,11935,United States,1993-05-30,North America,31,18 - 34
1730391,Female,Kathleen Potts,East Hampton,NY,New York,11937,United States,2001-02-15,North America,23,18 - 34
1892767,Male,Gary Ward,East Hampton,NY,New York,11937,United States,1952-01-08,North America,72,65 - ~
1400547,Male,Justin Henderson,Hampton Bays,NY,New York,11946,United States,1994-04-06,North America,30,18 - 34
1785982,Female,Kera Shilling,Hampton Bays,NY,New York,11946,United States,2001-12-22,North America,23,18 - 34
1962210,Female,Poppy Gaunson,Gloversville,NY,New York,12078,United States,1980-06-27,North America,44,35 - 49
1962126,Male,Ganix Vera,Bramanville,NY,New York,12092,United States,1997-02-18,North America,27,18 - 34
1355355,Male,Roy Morgan,North Greenbush,NY,New York,12144,United States,1977-11-29,North America,47,35 - 49
1402036,Male,Rick Dumais,North Greenbush,NY,New York,12180,United States,1946-10-29,North America,78,65 - ~
1963509,Female,Bella O'Donnell,Troy,NY,New York,12180,United States,1998-09-09,North America,26,18 - 34
2073692,Female,Bogumila Madar,Troy,NY,New York,12182,United States,1945-01-06,North America,79,65 - ~
1402712,Male,Shane Foster,Wells,NY,New York,12190,United States,1998-10-26,North America,26,18 - 34
2060436,Female,Ewa Piotrowska,Albany,NY,New York,12204,United States,1943-05-29,North America,81,65 - ~
1215225,Male,Eric McIntosh,Albany,NY,New York,12207,United States,1982-09-22,North America,42,35 - 49
1264784,Male,James Aston,Albany,NY,New York,12207,United States,1976-07-13,North America,48,35 - 49
1292940,Male,Brendan Cox,Albany,NY,New York,12207,United States,1954-12-21,North America,70,65 - ~
1409991,Male,Brian Feldman,Albany,NY,New York,12207,United States,1966-07-09,North America,58,50 - 64
1453297,Female,Lucy Davenport,Albany,NY,New York,12207,United States,1982-01-04,North America,42,35 - 49
1457030,Female,Linda Reynolds,Albany,NY,New York,12207,United States,1961-05-26,North America,63,50 - 64
1579996,Female,Jennifer Moberg,Albany,NY,New York,12207,United States,1960-08-15,North America,64,50 - 64
1629610,Male,Clayton Isabel,Albany,NY,New York,12207,United States,1975-06-26,North America,49,35 - 49
1802074,Female,Lorraine Simmerman,Albany,NY,New York,12207,United States,1989-06-13,North America,35,35 - 49
1284668,Male,Bruce Bahena,Albany,NY,New York,12210,United States,1937-01-28,North America,87,65 - ~
2087288,Male,Miki Filemonsen,Albany,NY,New York,12210,United States,1963-09-06,North America,61,50 - 64
1612511,Female,Carolyn Holmes,Schenectady,NY,New York,12305,United States,1976-10-08,North America,48,35 - 49
1214232,Female,Jennifer Piotrowski,Prattsville,NY,New York,12468,United States,1992-04-20,North America,32,18 - 34
1207419,Male,Henry Leak,Claverack,NY,New York,12513,United States,1966-08-08,North America,58,50 - 64
1722271,Male,Lee Peterson,La Grange (Dutchess),NY,New York,12540,United States,1995-07-14,North America,29,18 - 34
1323545,Male,Ryan Stone,Marlboro,NY,New York,12542,United States,1956-10-14,North America,68,65 - ~
1405778,Female,Patricia Thompson,Newburgh,NY,New York,12550,United States,1992-04-26,North America,32,18 - 34
1623290,Female,Margarita White,Newburgh,NY,New York,12550,United States,1962-01-03,North America,62,50 - 64
1271830,Female,Olga Schultz,Red Hook,NY,New York,12571,United States,1999-07-29,North America,25,18 - 34
2094015,Male,Malik Filemonsen,Wallkill,NY,New York,12589,United States,1956-02-18,North America,68,65 - ~
1502479,Female,Sarah Preston,Poughkeepsie,NY,New York,12601,United States,1999-07-06,North America,25,18 - 34
1617106,Female,Cleo Harris,Poughkeepsie,NY,New York,12601,United States,1952-09-20,North America,72,65 - ~
1701624,Male,Paul King,Poughkeepsie,NY,New York,12601,United States,1937-04-25,North America,87,65 - ~
1847562,Male,Edgar McLemore,Poughkeepsie,NY,New York,12601,United States,1995-11-25,North America,29,18 - 34
1863297,Male,Scot Johnson,Poughkeepsie,NY,New York,12601,United States,1956-01-19,North America,68,65 - ~
2010159,Male,Libor Hunka,Poughkeepsie,NY,New York,12601,United States,1971-11-22,North America,53,50 - 64
1657885,Male,Kurt Moore,Poughkeepsie,NY,New York,12603,United States,1966-05-28,North America,58,50 - 64
1641811,Female,Leona Zenon,Jeffersonville,NY,New York,12748,United States,1962-01-22,North America,62,50 - 64
2025504,Male,Ossian Bergqvist,Lake Huntington,NY,New York,12752,United States,1995-11-02,North America,29,18 - 34
2083307,Female,Maren Kleist,Kattskill Bay,NY,New York,12844,United States,1945-12-26,North America,79,65 - ~
1711010,Female,Margarita Burgher,Plattsburgh,NY,New York,12901,United States,2001-08-22,North America,23,18 - 34
1763082,Male,Stan Atkins,Plattsburgh,NY,New York,12901,United States,1939-03-24,North America,85,65 - ~
1949270,Male,Josef Povolný,Plattsburgh,NY,New York,12901,United States,1946-01-08,North America,78,65 - ~
1839336,Male,Jesus Perryman,Camillus,NY,New York,13031,United States,2000-11-03,North America,24,18 - 34
1222892,Female,Elizabeth Glass,East Syracuse,NY,New York,13057,United States,1955-11-05,North America,69,65 - ~
1344505,Female,Pauline Chaparro,East Syracuse,NY,New York,13057,United States,1950-09-20,North America,74,65 - ~
1408283,Male,Benjamin Woodruff,East Syracuse,NY,New York,13057,United States,1990-05-04,North America,34,18 - 34
1865833,Female,Evelyn Peck,East Syracuse,NY,New York,13057,United States,1998-02-23,North America,26,18 - 34
1926362,Male,Brayden McCormick,East Syracuse,NY,New York,13057,United States,1977-11-03,North America,47,35 - 49
1634354,Female,Robbie Hamilton,Fayette,NY,New York,13065,United States,2001-07-27,North America,23,18 - 34
2059595,Male,Zdenek Synek,Jordan,NY,New York,13080,United States,1956-08-06,North America,68,65 - ~
1434562,Male,William Behn,Liverpool,NY,New York,13088,United States,1982-12-29,North America,42,35 - 49
2092037,Female,Tiegan McIntyre,Liverpool,NY,New York,13088,United States,1989-01-07,North America,35,35 - 49
2083381,Female,Eusebia Valladares,Moravia,NY,New York,13118,United States,1945-02-22,North America,79,65 - ~
1741944,Male,Alfred Lawler,Truxton,NY,New York,13158,United States,1976-07-10,North America,48,35 - 49
1920061,Female,Laura Márquez,Waterloo,NY,New York,13165,United States,1955-09-23,North America,69,65 - ~
2089914,Male,Duje Debeljak,Waterloo,NY,New York,13165,United States,1980-02-27,North America,44,35 - 49
1368275,Male,Jesse Macdonald,Syracuse,NY,New York,13202,United States,1984-04-20,North America,40,35 - 49
1524438,Female,Clara Wooten,Syracuse,NY,New York,13202,United States,1990-01-24,North America,34,18 - 34
1533894,Female,Victoria Haynes,Syracuse,NY,New York,13202,United States,1967-11-23,North America,57,50 - 64
1726826,Female,Christine Ottinger,Syracuse,NY,New York,13202,United States,1974-01-10,North America,50,50 - 64
1735123,Male,Richard Fajardo,Syracuse,NY,New York,13202,United States,1956-06-26,North America,68,65 - ~
1870589,Female,Carmen Cornwell,Syracuse,NY,New York,13202,United States,1977-01-24,North America,47,35 - 49
1883820,Male,Jake Lee,Syracuse,NY,New York,13202,United States,1940-08-10,North America,84,65 - ~
1904324,Female,Brigitte Ehrlichmann,Syracuse,NY,New York,13202,United States,1946-02-28,North America,78,65 - ~
1992043,Male,Uwe Farber,Syracuse,NY,New York,13202,United States,1972-04-29,North America,52,50 - 64
1997694,Female,Ružica Ivanec,Syracuse,NY,New York,13202,United States,1986-10-28,North America,38,35 - 49
2047278,Female,Anke Muench,Syracuse,NY,New York,13202,United States,1950-05-09,North America,74,65 - ~
1954649,Male,Hipólito Ledesma,Syracuse,NY,New York,13204,United States,1988-06-15,North America,36,35 - 49
1277143,Female,Louise Roberts,Syracuse,NY,New York,13206,United States,1992-06-29,North America,32,18 - 34
1541789,Male,Mike Sample,Syracuse,NY,New York,13206,United States,1971-10-12,North America,53,50 - 64
1302636,Male,Emerson Hathaway,Syracuse,NY,New York,13224,United States,1977-09-03,North America,47,35 - 49
1693813,Female,Jane Hesson,Syracuse,NY,New York,13224,United States,1940-06-15,North America,84,65 - ~
1285972,Female,Sherice Turner,Brookfield,NY,New York,13314,United States,1991-12-06,North America,33,18 - 34
1910709,Male,Tobias Larsen,Eagle Bay,NY,New York,13331,United States,1969-01-28,North America,55,50 - 64
1686269,Male,Rupert Weaver,Oriskany Falls,NY,New York,13425,United States,1986-07-24,North America,38,35 - 49
1241542,Female,Pamela Serrano,Utica,NY,New York,13502,United States,1992-11-14,North America,32,18 - 34
1333943,Male,Joel Loftus,Utica,NY,New York,13502,United States,1998-10-24,North America,26,18 - 34
2068819,Female,Heidi Haagensen,Utica,NY,New York,13502,United States,1977-08-19,North America,47,35 - 49
2055641,Male,Leon Thalberg,Watertown,NY,New York,13601,United States,1961-07-08,North America,63,50 - 64
2085857,Female,Elisabeth Berthelsen,Watertown,NY,New York,13601,United States,1941-01-02,North America,83,65 - ~
1491746,Male,Edward Junker,Madrid,NY,New York,13660,United States,1993-02-01,North America,31,18 - 34
1982762,Female,Asta Kruse,Madrid,NY,New York,13660,United States,1971-02-18,North America,53,50 - 64
1843636,Male,Arron Carreon,Norwood,NY,New York,13668,United States,1985-10-04,North America,39,35 - 49
1853251,Female,Kelli Boisvert,Davenport,NY,New York,13750,United States,1953-12-12,North America,71,65 - ~
1343695,Female,Echo Markowski,Delhi,NY,New York,13753,United States,1946-09-05,North America,78,65 - ~
1705258,Female,Rita Coleman,Delhi,NY,New York,13753,United States,1938-10-13,North America,86,65 - ~
1710077,Male,Horacio Halsey,Endicott,NY,New York,13760,United States,1940-11-06,North America,84,65 - ~
1973393,Female,Bianca Barbosa,Endicott,NY,New York,13760,United States,1965-01-17,North America,59,50 - 64
1406481,Female,Sheila Lightfoot,Johnson City,NY,New York,13790,United States,1995-05-14,North America,29,18 - 34
1422569,Male,Rigoberto Cole,Johnson City,NY,New York,13790,United States,1984-08-18,North America,40,35 - 49
1842847,Male,Aubrey Barrett,Johnson City,NY,New York,13790,United States,1960-12-27,North America,64,50 - 64
1880923,Female,June Cramer,Nichols,NY,New York,13812,United States,1975-02-05,North America,49,35 - 49
1280639,Male,John Ellis,Binghamton,NY,New York,13901,United States,1945-06-10,North America,79,65 - ~
1313754,Female,Krista Cottrell,Binghamton,NY,New York,13901,United States,1963-01-31,North America,61,50 - 64
1450707,Male,Francis Helms,Binghamton,NY,New York,13901,United States,1976-06-09,North America,48,35 - 49
1635754,Male,David Jarvis,Binghamton,NY,New York,13901,United States,1981-01-23,North America,43,35 - 49
1637229,Male,Alex Colon,Binghamton,NY,New York,13901,United States,1956-03-24,North America,68,65 - ~
1791454,Female,Patti McIntosh,Binghamton,NY,New York,13901,United States,1969-01-23,North America,55,50 - 64
1997221,Male,Seppo Taipale,Binghamton,NY,New York,13901,United States,1969-04-09,North America,55,50 - 64
2022051,Female,Alita Bourget,Binghamton,NY,New York,13901,United States,1974-01-24,North America,50,50 - 64
1770393,Male,Leon Dieter,Getzville,NY,New York,14068,United States,1953-10-10,North America,71,65 - ~
